,labels,text
1170,2,"A falta de implementação do encaminhamento apontado no parecer jurídico de que tratam o inciso VI e o parágrafo único do art. 38 da Lei 8.666/1993 demanda a explicitação, por escrito, dos motivos que embasam a solução adotada e sujeita o gestor às consequências de tal ato, caso se confirmem as irregularidades apontadas pelo órgão jurídico."
1171,2,"É facultado ao credor desconsiderar, à sua conveniência, a solidariedade passiva, em razão de alto custo de identificação e localização de terceiros envolvidos em fraude, diante da baixa expectativa de sucesso na cobrança dos valores devidos. A solidariedade passiva é instituto que visa a favorecer o credor, que pode exigir de um ou de todos os devedores a integralidade da dívida."
1172,2,"A declaração de inidoneidade para participar de licitação não pode ser aplicada aos sócios e administradores de empresas, por falta de previsão legal, tampouco a futuras empresas constituídas com o mesmo quadro societário de empresas declaradas inidôneas, pois não se pode antecipar aplicação de sanção. Entretanto, por desconsideração da personalidade jurídica, futuras empresas de sócios e/ou administradores de empresas inidôneas podem ser declaradas inidôneas pela Administração Pública por extensão dos efeitos da sanção do TCU, desde que garantido o contraditório e a ampla defesa."
1173,2,O débito apurado em face de pagamento e recebimento de salários sem a devida contraprestação de serviços é solidário entre o gestor que autorizou o pagamento e o servidor beneficiário.
1174,2,"Não há fundamento para estabelecer prazo distinto para comprovação de recolhimento de débito aos entes federados em relação aos demais responsáveis, devendo ser cumprido o prazo de 15 dias fixado no Regimento Interno do TCU."
1175,2,É pressuposto básico para a aplicação de multa a individualização da conduta de todos que contribuíram para a ocorrência da irregularidade.
1176,2,"Cabe a responsabilização solidária de autoridade que homologa a licitação pelos vícios ocorridos em seu procedimento, exceto se as irregularidades decorrem de vícios ocultos, dificilmente perceptíveis na análise procedida pela autoridade em questão."
1177,2,"É facultado ao TCU desconsiderar a solidariedade pelo débito, em face do alto custo de identificação e localização de terceiros envolvidos, ante a baixa expectativa de sucesso na cobrança dos valores devidos."
1178,2,"A participação do gestor na aprovação de licitação com características restritivas motiva a aplicação de multa. A assinatura de contrato não é ato de simples formalismo, pois faz lei entre as partes e materializa responsabilidade entre os partícipes."
1179,2,"Na ausência de prazo prescricional específico para o exercício da pretensão punitiva pelo TCU, aplica-se aos processos de controle externo o prazo de dez anos previsto no art. 205 do Código Civil."
1180,2,"A obtenção de tratamento favorável dispensado a empresas de pequeno porte ou a microempresas em licitação, por meio de falsa declaração de faturamento anual inferior ao efetivamente auferido, justifica a declaração de inidoneidade para participar de licitação da empresa que se beneficiou indevidamente."
1181,2,"A atualização monetária do valor da multa, só será devida em caso de parcelamento ou em caso de pagamento após o vencimento, cujo prazo encontra-se suspenso em razão de recurso. Caso ocorra provimento, ainda que parcial, ao recurso, modificando o valor da multa, o prazo de vencimento deve ser contado a partir da nova notificação, em razão do efeito substitutivo inerente à decisão que reforma ou modifica a deliberação anterior. Porém, caso não ocorra alteração da deliberação anterior, também não cabe modificar a data de exigibilidade da multa aplicada."
1182,2,O gestor concedente é responsabilizado por falhas na fiscalização da execução de objeto conveniado e por omissão na instauração de TCE.
1183,2,"É cabível a responsabilização de pareceristas que elaboram peças para a celebração de convênios com imprudência, negligência ou imperícia, bem como dos gestores do órgão concedente que as aprovam."
1184,2,"É caracterizado como desvio de finalidade institucional a celebração de ajustes pelas entidades do Sistema &#8220;S&#8221;, cujo objeto não guardam relação com seus objetivos institucionais."
1185,2,"A suspensão dos efeitos de acórdão em decorrência da interposição de recurso desobriga a entidade, em sentido estritamente legal, de proceder conforme determinação do TCU, entretanto não desobriga o gestor de agir com cautela e proteger o erário. O descumprimento de determinação para reduzir valor de contrato e o pagamento do valor integral após suspensão da determinação por causa da interposição de recurso, posteriormente tornado improcedente, caracteriza agravante na conduta do gestor que autoriza a aplicação de multa mais elevada do que a imposta a outros responsáveis solidários pelo débito."
1186,2,"Os valores de débitos apurados em processos de controle externo anteriormente a 31/7/2011 devem ser atualizados monetariamente, até essa data, pelo Índice de Preços ao Consumidor Amplo (IPCA) e acrescidos de juros simples de mora de 1% ao mês; a partir de 1/8/2011, inclusive, os valores devem ser atualizados exclusivamente com base na taxa Selic."
1187,2,"Advogado público é responsabilizado quando emite parecer favorável à homologação judicial em acordo extrajudicial, em condições excessivamente onerosas à União e em detrimento de sentença mais vantajosa aos cofres públicos."
1188,2,A apresentação de atestado com conteúdo falso caracteriza o ilícito administrativo de fraude à licitação e enseja a declaração da inidoneidade da licitante fraudadora.
1189,2,"A prática de ato irregular por representante comercial que não integre o quadro societário da empresa com a qual se relaciona, nem detenha autorização para se pronunciar em nome dela, é insuficiente para justificar a declaração de inidoneidade de tal empresa."
1190,2,"Para que o agente público seja responsabilizado é necessário que se estabeleça o liame causal entre a sua conduta irregular e o débito apurado. A comprovação da má-fé é desnecessária, basta o resultado danoso ao Erário, o elemento subjetivo e o vínculo causal."
1191,2,"A autoridade municipal, quando homologa a licitação, passa a responder por todos os atos praticados pela comissão de licitação, ainda que existam pareceres jurídico e técnico."
1192,2,"Não cabe responsabilizar dirigente máximo de entidade pela verificação pessoal da conclusão de serviço ou entrega de material, devendo a responsabilidade subjetiva do agente público ser apurada pela verificação do nexo de causalidade entre a infração praticada ou o dano experimentado e o comportamento do agente."
1193,2,"O TCU tem a incumbência de fixar a responsabilidade solidária de agente público que praticou ato irregular e de terceiro que, como contratante ou parte interessada na prática do mesmo ato, de qualquer modo haja concorrido para o cometimento de dano ao erário."
1194,2,"No caso de omissão injustificada no dever de prestar contas de convênio celebrado com entidade de direito privado, respondem pelo débito, em regime de solidariedade, a pessoa jurídica recebedora dos recursos e os seus administradores."
1195,2,A revogação de ato eivado de grave irregularidade posteriormente a sua identificação pelo Tribunal não isenta o agente que o praticou de responsabilização.
1196,2,"Não se admite a hipossuficiência do agente sancionado como motivo para reduzir o valor da multa aplicada, por falta de amparo legal."
1197,2,"O pagamento de débito em mais de 36 parcelas mensais pode ser autorizado excepcionalmente, quando o limite legal de parcelamento não for suficiente para obter parcelas compatíveis com rendimentos de servidor público."
1198,2,"É cabível a desconsideração da personalidade jurídica de entidade sem fins lucrativos, quando constatado abuso de personalidade em face de desvio de finalidade, a fim de responsabilizar seus administradores ou sócios/fundadores por dano causado à entidade, nos termos do Código Civil."
1199,2,A alegação de incapacidade financeira não serve como justificativa para afastar a multa.
1200,2,"A apresentação intempestiva das contas quando o processo ainda se encontrava no âmbito administrativo da entidade concedente, permite, excepcionalmente, o afastamento de multa ao recorrente pela omissão no dever de prestar contas."
1201,2,O consultor jurídico é responsabilizado quando emite parecer referendando contratação por inexigibilidade de licitação sem a presença dos pressupostos necessários para o uso do instituto.
1202,2,Afasta-se a aplicação de multa por grave infração à norma legal ao gestor da entidade concedente quando a infração cometida decorre de deficiências presentes de forma sistemática na atuação dos repassadores de recursos mediante transferências voluntárias.
1203,2,"Em caso de débito relacionado com o Programa Dinheiro Direto na Escola - PDDE, o prefeito é responsável por seu ressarcimento, mesmo quando os recursos são transferidos diretamente às escolas."
1204,2,É aplicável também às entidades de classe o entendimento segundo o qual há responsabilidade solidária entre a pessoa jurídica de direito privado e seus administradores quando ocorrer dano à União.
1205,2,Não há fundamento para estabelecer prazos distintos dos estabelecidos na Lei 8.443/1992 no caso de débito imputado pelo TCU a entes federados.
1206,2,"Fracionamento de despesas a fim de alterar a modalidade de licitação é irregularidade grave, apta a ensejar aplicação de multa ao responsável."
1207,2,"A Tabela elaborada pela Câmara de Regulação do Mercado de Medicamentos - Cmed do Ministério da Saúde apresenta, para diversos medicamentos, preços referenciais superiores aos dos preços de mercado. A aquisição de medicamentos por preço excessivo, ainda que inferior ao constante da citada tabela, pode dar ensejo à responsabilização do agente causador do prejuízo."
1208,2,A demonstração de que o gestor praticou o ato contestado pelo TCU a fim de dar cumprimento a decisão judicial elide a sua responsabilidade.
1209,2,"Não cabe ao dirigente máximo revisar, em minúcias, os processos administrativos instruídos pelas subunidades a ele subordinadas."
1210,2,O agente público somente deve ser responsabilizado pela ausência de engenheiro para fiscalizar obra se ficar demonstrada a sua competência para promover ou opinar sobre a contratação do fiscal ou se houver nos autos documentos que comprovem a sua participação efetiva na decisão de não contratar.
1211,2,"Não se pode responsabilizar o escalão dirigente de unidade de saúde pela emissão de autorizações de internação hospitalar (AIH) fraudulentas se não há provas de que seus membros participaram da fraude ou orientaram subordinados a faturar serviços não realizados. Não é razoável imputar ao escalão dirigente o dever de revisar, em minúcias, os procedimentos administrativos conduzidos pelos departamentos a ele vinculados, porque tal agir não se mostra compatível com os encargos de alta gerência."
1212,2,"A insolvência do responsável ante o arbitramento de multas elevadas deve ser cabalmente demonstrada, a fim de que se possa reduzir a multa e autorizar o seu parcelamento."
1213,2,A declaração de inidoneidade de determinada empresa só pode ser estendida a outra de propriedade dos mesmos sócios quando restar demonstrada ter sido essa última constituída com o propósito deliberado de burlar a referida sanção.
1214,2,A dúvida razoável de interpretação que induza a boa fé dos responsáveis ou a eventual equívoco de entendimento por parte destes leva à fixação de novo e improrrogável prazo para o recolhimento de débito.
1215,2,Considera-se grave infração a norma legal a omissão do gestor em fiscalizar e acompanhar a execução de plano de trabalho.
1216,2,"Constitui fraude à licitação o fornecimento, por empresas convidadas, de propostas com as mesmas descrições dos itens, com as mesmas falhas de digitação, e o fato de uma delas não possuir atividade econômica compatível com o objeto licitado. As divergências encontradas entre os reais beneficiários de pagamentos efetuados e aqueles indicados nas prestações de contas indicam que diversos documentos foram falsificados de modo a dar aparência de legalidade aos desembolsos efetuados."
1217,2,"Apenas na hipótese de a matéria já ter sido objeto de apreciação, de forma expressa e conclusiva em contas ordinárias, é que o seu reexame depende de conhecimento de recurso interposto pelo Ministério Público junto ao TCU e da consequente reabertura das contas."
1218,2,A não comprovação de divulgação de edital de licitação é indício de direcionamento do certame.
1219,2,"Quando o agente público vale-se do poder de sua posição hierárquica para cometimento de irregularidades graves, pune-se o responsável com a inabilitação para o exercício de cargo em comissão ou função de confiança na Administração Pública."
1220,2,"Quando circunstâncias inteiramente alheias à vontade do bolsista impedirem a conclusão do objeto do respectivo contrato de bolsa e restar comprovado que, após o retorno ao país, houve o desenvolvimento de atividades de interesse relevante para o país, é cabível o julgamento pela regularidade das contas com ressalva, à luz do princípio da razoabilidade."
1221,2,"A aplicação da pena de inabilitação para o exercício de cargo ou função pública exige a comprovação de algum componente volitivo na conduta do responsável que indique dolo ou má-fé subjetiva na produção da irregularidade, como na hipótese de fraude."
1222,2,"O tratamento diferenciado por parte de empregado de instituição pública contratante à empresa privada com a qual mantém relação obstada pelo art. 9º, inciso III, da Lei 8.666/1993 impõe aplicação de multa ao infrator, ainda que não haja prejuízo ao erário."
1223,2,É irregular a realização de despesas antes de o convênio entrar em vigor.
1224,2,"A hipossuficiência econômica do responsável não é apta, por si só, a reduzir o valor da multa."
1225,2,"O gestor convenente é responsabilizado ao alterar os planos de trabalho aprovados, sem prévia autorização, assumindo o risco de insucesso na execução do convênio."
1226,2,"Não é razoável imputar responsabilidade quando restar demonstrada a utilização de pessoas de boa-fé, em condição de vulnerabilidade ante o agente de má-fé."
1227,2,"A transferência de documentos da entidade para local impróprio ao armazenamento, causando a perda de informações ou inviabilizando seu manuseio, de forma a impedir a atuação do TCU, é causa de responsabilização do gestor que a ordenou."
1228,2,"A aplicação de multa pelo TCU a dirigentes de entidades privadas, sem que haja débito ao erário associado a ato irregular praticado por agentes públicos, não encontra amparo na Constituição Federal nem na Lei Orgânica do Tribunal."
1229,2,"A celebração de convênio com ONG não possuidora de condições técnicas compatíveis com o objeto proposto sujeita ao gestor do órgão concedente a aplicação de multa por grave infração à norma legal. O fato de não ter havido prejuízo aos cofres públicos, resultado da atuação tempestiva do TCU, não afasta o alto grau de reprovação das condutas dos gestores, em vista de suas atribuições funcionais."
1230,2,"Nas hipóteses de inexistência de débito (dano quantificado) , não é possível aplicar multa, com base no disposto no art. 58, inciso I, da Lei 8.443/1992, à entidade privada contratada."
1231,2,"Os agentes públicos assumem os riscos de suas decisões pela escolha de um método menos confiável para quantificar determinados serviços de obras, tendo em vista a repercussão que tal escolha pode ocasionar na correção das estimativas de quantitativos e custos e, eventualmente, no risco de favorecer fraudes em medições."
1232,2,"Na hipótese em que pessoa jurídica de direito privado e seus administradores derem causa a dano ao erário na execução de avença celebrada com o poder público federal, incide sobre ambos a responsabilidade solidária pelo dano."
1233,2,"A punibilidade da falta do gestor deve ser ponderada não apenas por eventual descumprimento de norma, como também por outros elementos, como o grau de reprovabilidade da conduta e o prejuízo que possa ter causado ao erário e ao interesse público."
1234,2,"A fraude à licitação justifica a declaração de inidoneidade de empresa para participar de licitações no âmbito da Administração Pública Federal, bem como daquelas realizadas pela Administração Pública de estados e municípios em que haja aporte de recursos federais."
1235,2,"A negligência do gestor quanto à adoção de providências complementares para o funcionamento de bem adquirido com recursos de convênio, sem as quais inviabilizam o seu aproveitamento pela comunidade, conduz à responsabilização do agente perante o TCU."
1236,2,"Cabe ao TCU, no julgamento de contas anuais, examinar a gestão como um todo, de forma a verificar se a materialidade das ocorrências analisadas em conjunto com o universo dos atos praticados pelo gestor ao longo do exercício ostentam ou não gravidade suficiente para servir à generalização do juízo de mérito sobre as contas examinadas, sobretudo quando os elementos inseridos nos autos não refletem prejuízo ao erário ou má-fé na conduta do gestor."
1237,2,Agente público que emite parecer de natureza técnica pode ser responsabilizado perante o TCU em razão da existência de vícios no parecer que conduzam à prática de atos irregulares. Parecer jurídico deve conter recomendação para correção dos itens irregulares em edital.
1238,2,A obediência hierárquica não exclui a culpabilidade quando se trata de ordem manifestamente ilegal.
1239,2,"A não incidência de juros nos débitos atribuídos aos entes federados aplica-se tão somente na fase de rejeição das alegações de defesa. A revelia, após decorrido o novo e improrrogável prazo fixado, enseja a irregularidade das contas e a condenação em débito, sobre o qual incidirá, além da correção monetária, os juros de mora previstos no art. 19 da Lei 8.443/1992."
1240,2,"A prática de atos com intuito de fraudar licitação custeada com recursos federais justifica a declaração de inidoneidade de empresa para participar de licitações que envolvam &#8220;recursos da Administração Pública Federal, mesmo os descentralizados mediante convênios, acordos, ajustes ou outros instrumentos congêneres federais&#8221;."
1241,2,"Na hipótese de não atendimento a diligência do TCU, a aplicação de multa prescinde de audiência do responsável, desde que a comunicação processual a ele encaminhada preveja expressamente a possibilidade da sanção."
1242,2,A solidariedade passiva é benefício legalmente instituído em favor do credor. O devedor pode buscar em juízo eventual ressarcimento em ação regressiva.
1243,2,"Na hipótese de omissão injustificada no dever de prestar contas de recursos vinculados a contrato de repasse celebrado com entidade de direito privado, respondem pelo débito, em regime de solidariedade, a pessoa jurídica receptora dos recursos e os seus administradores."
1244,2,"Não há fundamentação legal para extensão dos efeitos da sanção administrativa de inidoneidade, disposta no art. 46 da Lei 8.443/1992, preventivamente, a nova sociedade que possa vir a ser constituída para furtar-se dos efeitos danosos da sanção administrativa, ou, ainda, aos sócios da entidade participantes da nova composição societária."
1245,2,"A revogação de certame licitatório não configura impedimento para a aplicação da sanção de declaração de inidoneidade para licitar e contratar com a Administração Pública Federal, prevista no art. 46 da Lei 8.443/1992."
1246,2,O pagamento com recursos de convênio a terceiros não relacionados ao ajuste e o pagamento a empresas inidôneas configuram desvios de verbas públicas.
1247,2,A demonstração de que o desatendimento a diligência do TCU não causou prejuízo ao andamento regular do processo permite afastar a responsabilidade do gestor omisso.
1248,2,"Não há impedimento processual para aplicação de multa em processo de representação, nos casos em que as irregularidades ensejadoras da sanção não tiverem sido expressamente analisadas no âmbito de processo de contas."
1249,2,"A estipulação, em edital de licitação, de requisito de habilitação indevido - como a existência de profissionais no quadro permanente da empresa no curso da licitação - pode ser relevada, em face da verificação de não ter efetivamente comprometido o caráter competitivo do certame."
1250,2,"O parecerista jurídico pode ser responsabilizado solidariamente com os gestores por irregularidades ou prejuízos ao erário nos casos de erro grosseiro ou atuação culposa, quando seu parecer for obrigatório - caso em que há expressa exigência legal - ou mesmo opinativo."
1251,2,Para que a penalidade de inabilitação para o exercício de cargo ou função pública possa ser aplicada faz-se necessária a constatação de dolo ou má-fé subjetiva para a produção de desvio de bens e valores públicos. Esses componentes volitivos na conduta precisam ser demonstrados de forma inconteste.
1252,2,"A emissão de parecer jurídico eivado de vícios grosseiros e preordenado a respaldar a contratação direta indevida de serviço técnico profissional especializado, por suposta inexigibilidade de licitação, sujeita seu autor à apenação com multa do art. 58 da Lei nº 8.443/1992."
1253,2,"A falência precoce do pavimento de obra rodoviária custeada com recurso federais, associada à ausência de reparos que confiram a esse pavimento condições funcionais e estruturais satisfatórias, justifica a apenação dos gestores e impede a aprovação das respectivas contas."
1254,2,SÚMULA TCU 282: As ações de ressarcimento movidas pelo Estado contra os agentes causadores de danos ao erário são imprescritíveis.
1255,2,"É configurado desvio de objeto na aplicação de recursos conveniados quando a finalidade visada pelo ajuste tenha sido respeitada, situação que enseja o julgamento pela regularidade com ressalva das contas."
1256,2,"Imputa-se débito em relação aos prejuízos causados pela não aplicação financeira dos recursos de convênio, uma vez que esse valor não se confunde com a atualização monetária do débito e aplicação de juros, que visa a dar cumprimento apenas ao previsto no art. 202, §1º do Regimento Interno."
1257,2,A apresentação de justificativa razoável para a intempestividade na prestação de contas é suficiente para que se descaracterize a omissão.
1258,2,"A constatação de que a proposta contratada com base no art. 24, VII, da Lei 8.666/1993 possui amplitude menor em relação ao que fora descrito no objeto da licitação paradigma à dispensa, configura irregularidade na adoção do procedimento."
1259,2,"Não há amparo constitucional ou legal para aplicar multa a dirigentes de entidades privadas, sem que haja débito ao erário associado a ato irregular praticado por agentes públicos."
1260,2,"O TCU adota a teoria da desconsideração da personalidade jurídica para responsabilizar sócios ou administradores de empresas contratadas pela Administração para que respondam pessoalmente por irregularidades graves no uso da pessoa jurídica, a fim de alcançar os reais responsáveis por ilícitos geradores de prejuízo ao erário, como se a pessoa jurídica não existisse."
1261,2,"A inabilitação para o exercício de cargo em comissão ou função de confiança somente é reservada pelo TCU para a conduta, ou conjunto de condutas, cuja gravidade é considerada extrema."
1262,2,"A aplicação da teoria da desconsideração da personalidade jurídica para responsabilizar os sócios de empresa privada é medida excepcional, restrita às hipóteses de abuso da personalidade jurídica, caracterizado pelo desvio de finalidade, ou pela confusão patrimonial."
1263,2,"Adota-se a teoria da desconsideração da personalidade jurídica para alcançar administradores ou sócios de entidades privadas, reais responsáveis pela prática de atos ilegais geradores de prejuízo à administração pública, quando a atuação ilícita desses responsáveis fica demonstrada nos autos."
1264,2,"Cabe a aplicação da multa prevista no art. 58, inciso II, da Lei Orgânica do TCU na hipótese em que o projeto básico não possui todos os elementos insculpidos no art. 6º, inciso IX, da Lei 8.666/1993."
1265,2,O julgamento pela regularidade das contas ordinárias não é fator impeditivo para posterior aplicação de sanção.
1266,2,"A sub-rogação da execução de contrato, configurada pela substituição de consórcio por sociedade de propósito específico formada pelas duas empresas que o integravam e terceira empresa, quando o edital limitava a duas o número de integrantes do consórcio, configura burla à licitação."
1267,2,"A aprovação de edital pela assessoria jurídica sem que sequer tenha sido elaborado parecer, sendo aposto tão somente um visto no processo, é ato que demonstra a intenção de cumprir apenas formalmente um comando legal."
1268,2,"Não há prejuízo para imputação simultânea, a um mesmo responsável, das multas previstas nos arts. 57 e 58 da Lei 8.443/1992 se os fatos motivadores de cada penalidade forem diversos."
1269,2,"A omissão de licitante em informar que não mais se encontrava na condição de empresa de pequeno porte, com consequente obtenção de tratamento favorecido em licitações, justifica sua inabilitação para participar de licitação no âmbito da Administração Pública Federal."
1270,2,"O período durante o qual constou no Sicaf registro de inidoneidade declarada pelo Tribunal, a despeito da incidência de efeito suspensivo resultante da interposição pela empresa de recurso contra a respectiva deliberação, merece ser computado para efeito de cumprimento da sanção."
1271,2,"A imputação de solidariedade não se presume, resulta da lei ou da vontade das partes. Em caso de dano ao erário, cabe ao TCU fixar a solidariedade, inclusive de terceiros estranhos aos quadros da Administração Pública Federal."
1272,2,"Não se aplica multa por litigância de má-fé nos processos que tramitam no âmbito do TCU, face à ausência de previsão normativa."
1273,2,"O pagamento pela realização de serviços novos, não contidos no projeto originalmente licitado, utilizando-se para faturamento serviços constantes na planilha de preços original, sem a respectiva execução, é despesa sem cobertura contratual, a justificar aplicação de multa aos responsáveis envolvidos."
1274,2,"Não existindo indícios de locupletamento ou desvio de recursos, julgam-se regulares com ressalva as contas de gestores que aplicam os recursos em objeto correlato ao ajustado e em prol do interesse do município e da comunidade, ainda que se perceba desvio de finalidade ou falha de natureza formal."
1275,2,"É incabível a aplicação de multa a dirigente de entidade privada com base no art. 58, II, da Lei 8.443/92, uma vez que a sanção é destinada para apenar gestores por prática de ato com grave infração à norma legal ou regulamentar de natureza contábil, financeira, orçamentária, operacional e patrimonial. Diante da ausência de débito, eventuais irregularidades ou ilegalidades praticadas por tais dirigentes devem ser apuradas nas instâncias próprias, inclusive na esfera penal, se for o caso."
1276,2,"A comprovação da regular aplicação dos recursos de convênios, mediante a apresentação extemporânea de documentos após a instauração da tomada de contas especial, elide o débito, mas não tem o condão de sanar a grave irregularidade decorrente da omissão inicial do gestor."
1277,2,"A demonstração de que o gestor, embora tenha aceitado um projeto básico deficiente, ensejando diversas alterações no curso da obra, pautou a sua conduta na busca de solução possível diante da falta de profissional capacitado, permite ao TCU, excepcionalmente, afastar a sanção pecuniária imposta na instância a quo."
1278,2,"Os empresários individuais respondem com seus bens particulares pelas dívidas decorrentes da atividade empresarial, integral e solidariamente, pois a empresa individual não tem personalidade diversa e separada de seu titular, constituindo uma única pessoa e um único patrimônio."
1279,2,"O desconto em folha de dívida referente à multa não constitui direito do responsável, mas prerrogativa da União quando essa modalidade de cobrança for mais eficaz e conveniente para a Administração Pública."
1280,2,"A omissão de fiscal de obra, diante da verificação de serviços mal executados, em não acionar o empreiteiro para corrigi-los, é conduta passível de multa.  "
1281,2,"Não há impedimento para a cominação cumulativa das sanções baseadas no descumprimento da determinação expedida pelo Tribunal e pelo não atendimento das diligências determinadas pelo relator, por constituírem atos omissivos passíveis de aplicação de multa."
1282,2,"A desclassificação de todos licitantes em decorrência da falta de apresentação de documentos de fácil obtenção e de conhecimento do órgão, aliado à ausência de demonstração da impossibilidade de repetição do certame, torna irregular a contratação por dispensa de licitação fundamentada no art. 24, V, da Lei 8.666/1993."
1283,2,"Na hipótese em que a pessoa jurídica de direito privado e seus administradores derem causa a dano ao erário, com vistas à realização de uma finalidade pública, incide sobre ambos a responsabilidade solidária pelo dano."
1284,2,"O descontrole administrativo notório e prolongado, que permitiu a contratação de serviços sem licitação e sem instrumento formal, indica, no mínimo, culpa <i>in eligendo</i> do gestor na escolha de seus subordinados, e negligência na gestão de recursos públicos, sujeitando o responsável à multa prevista no art. 58, inciso II, da Lei 8.443/1992."
1285,2,É irregular a movimentação de recurso de convênio em conta não específica ou em banco não controlado pela União.
1286,2,"Com a finalidade de se manter os percentuais pactuados, o débito parcial verificado em execução de convênio deve ser proporcional à participação financeira dos recursos federais envolvidos no ajuste, sob pena de enriquecimento ilícito da União."
1287,2,"É cabível a atualização monetária de multa aplicada pelo TCU durante o período de apreciação de recurso com efeito suspensivo, no caso de não provimento, a incidir desde a data do acórdão condenatório até o dia do efetivo pagamento."
1288,2,"Para o julgamento pela irregularidade de contas ordinárias, as falhas ocorridas devem ser avaliadas quanto ao seu impacto na integralidade da gestão dos responsáveis, considerando a magnitude dos valores envolvidos frente à totalidade dos recursos geridos, a existência ou não de débito, de reincidência e de má-fé dos responsáveis."
1289,2,A morte do responsável antes do trânsito em julgado administrativo extingue a punibilidade.
1290,2,"Irregularidades que caracterizam o direcionamento do procedimento licitatório ensejam a aplicação da multa prevista no art. 58, inciso II, da Lei 8.443/1992."
1291,2,"Não cabe a responsabilização do prefeito sucessor quando a aplicação integral dos recursos, a vigência e o termo final para prestação de contas do convênio tenham se dado na gestão do seu antecessor, restando-lhe, entretanto, as providências judiciais para a recomposição do erário e para a obtenção dos documentos necessários à prestação de contas e à instauração da tomada de contas especial, conforme o caso."
1292,2,"É solidária a responsabilidade de dirigentes de partido político e comitês, incluindo tesoureiro, por prejuízos causados na gestão de recursos do Fundo Partidário."
1293,2,"A gradação no valor da multa aplicada ao gestor, em atendimento ao princípio da proporcionalidade, leva em consideração a atribuição do exercício do cargo e se a sua atuação/omissão se deu em parte ou em todo o período em que a irregularidade foi perpetrada."
1294,2,"A contratação de irmão como colaborador eventual, sem justificativa ou qualificação específica, infringe o art. 117, inciso IX, da Lei 8.112/1990, implicando multa ao gestor."
1295,2,A mera apresentação de atestado com conteúdo falso caracteriza o ilícito administrativo de fraude à licitação e enseja a declaração da inidoneidade da licitante fraudadora.
1296,2,"Há possibilidade de reparação in natura do débito imputado ao ente federado, por meio da prestação suplementar (adicional) dos serviços públicos constantes do objeto de convênio."
1297,2,"A taxa Selic deve ser aplicada aos créditos oriundos dos acórdãos do TCU, exceto nos casos em que a Corte de Contas delibera pela aplicação de multa ou verifica a ocorrência de débito, mas reconhece a boa-fé do responsável, enquanto os autos estiverem tramitando no TCU, ou seja, sem o envio do acórdão condenatório para cobrança judicial, casos em que deve ser mantida a sistemática de atualização monetária pelo Índice de Preços ao Consumidor Amplo (IPCA) e acrescidos de juros simples de mora de 1% ao mês."
1298,2,"A aplicação de penalidade em uma gestão não afasta, por si só, a apenação em outra gestão por fatos irregulares continuados."
1299,2,"A apresentação de documentos, em grau de recurso, que comprovam a aplicação regular de valores transferidos mediante convênio afasta o débito, mas não sana a omissão no dever de prestar contas."
1300,2,"O uso de recursos do SUS em desacordo com normativos do Ministério da Saúde, mas em outras ações de saúde, com benefício à comunidade, evidencia desvio de objeto, não de finalidade, o que afasta o dano ao erário. "
1301,2,Fica caracterizada a responsabilidade solidária de prefeito sucessor pelo débito em razão da sua omissão em concluir a obra paralisada ou em adotar as medidas pertinentes para resguardar o erário público.
1302,2,"A figura da culpa <i>in vigilando</i>, diretamente aplicável para responsabilização do gestor encarregado de supervisionar e fiscalizar as atividades de seus subordinados, não comporta a ampliação de responsabilidade a toda a cadeia hierárquica."
1303,2,"A omissão no dever de prestar contas de fundo partidário não enseja a inabilitação para exercício de cargo em comissão ou função de confiança no âmbito da Administração Pública. A referida penalidade é aplicável em casos em que ficam devidamente comprovadas condutas irregulares de alta gravidade, a exemplo de fraudes ou conluios, com interesses escusos ou locupletação pessoal à custa do erário."
1304,2,"Quando comprovado que o agente não teve responsabilidade efetiva pelas transações irregulares praticadas em seu nome, tornando-se vítima do mentor das fraudes, é cabível sua exclusão da relação processual."
1305,2,É cabível a responsabilização do parecerista que se manifesta favoravelmente à reformulação do plano de trabalho na supressão de equipamentos básicos previstos como obrigatórios em normativo.
1306,2,"O descumprimento por bolsista de compromisso assumido perante o CNPq, consistente em não retornar ao Brasil para disseminar os conhecimentos adquiridos no exterior, embora enseje o julgamento pela irregularidade das contas e a condenação do responsável para o ressarcimento de débito, não conduz à aplicação de multa."
1307,2,Afasta-se a responsabilidade do prefeito sucessor quando se constata que a vigência do convênio expirou no mandato do antecessor e que houve o ajuizamento de ação necessária para o ressarcimento do dano ao erário.
1308,2,"O atesto de serviços em quantitativos acima do previsto, em desconformidade com o projeto, sem a apresentação de justificativa, ocasiona responsabilização dos fiscais do contrato que praticaram o ato."
1309,2,"Aplica-se multa por grave infração à norma legal quando evidenciada situação corriqueira de execução de despesas sem cobertura contratual e sem licitação. Nessa situação, constata-se que o gestor age, no mínimo, com culpa in eligendo na escolha de seus subordinados."
1310,2,"A aplicação de multa por não atendimento, no prazo fixado, sem causa justificada, a diligência do relator ou a deliberação do TCU prescinde da prévia audiência do responsável na hipótese em que a correspondência enviada informa acerca da penalidade."
1311,2,É inábil para afastar a responsabilidade do gestor sucessor a adoção de medidas legais visando ao resguardo do patrimônio público somente após o recebimento da citação enviada pelo TCU.
1312,2,"A corresponsabilidade do prefeito sucessor constitui presunção legal relativa, haja vista que poderá ser afastada no caso de terem sido adotadas as medidas legais visando ao resguardo do patrimônio público."
